Artifact Creator | Model Run | Log | ENTROPY_PRECISION | MODEL_EDGE_COUNT | TRACE_RATIO_GOWER_3 | STRUCTURAL_SIMPLICITY_EDGE_COUNT | TRACE_PROBMASS_OVERLAP | TRACE_RATIO_GOWER_2 | EARTH_MOVERS_LIGHT_COVERAGE | LOG_TRACE_COUNT | ENTROPY_RECALL | EARTH_MOVERS_TRACEWISE | STRUCTURAL_SIMPLICITY_ENTITY_COUNT | TRACE_RATIO_GOWER_4 | TRACE_OVERLAP_RATIO | TRACE_GENERALIZATION_FLOOR_1 | TRACE_GENERALIZATION_DIFF_UNIQ | MODEL_ENTITY_COUNT | EVENT_RATIO_GOWER | TRACE_GENERALIZATION_FLOOR_10 | STRUCTURAL_SIMPLICITY_STOCHASTIC | LOG_EVENT_COUNT | ENTROPY_FITNESS_TRACEWISE | ENTROPY_PRECISION_TRACEWISE | TRACE_GENERALIZATION_FLOOR_5 | Run file | Machine | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g158 | BPIC2013 incidents |      |      | 0.30624893087124405 | 0.9788219722038385 | 0.06115965051628272 | 0.4389900490093556 |      |      |      | 0.06115965051630268 | 0.985440105890139 | 0.23730113534180172 | 0.06115965051628276 | 0.5961080222398729 | 0.04633306857294149 |      | 0.6382547015852599 | 0.5653958167858089 | 0.9556585043017869 |      | 0.09104196373138963 | 0.08147162833167279 | 0.5816785808842997 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g159 | BPIC2013 incidents |      |      | 0.30624893087124405 | 0.9788219722038385 | 0.06115965051628272 | 0.4389900490093556 |      |      |      | 0.06115965051630268 | 0.985440105890139 | 0.23730113534180172 | 0.06115965051628276 | 0.5961080222398729 | 0.04633306857294149 |      | 0.6382547015852599 | 0.5653958167858089 | 0.9556585043017869 |      | 0.09104196373138963 | 0.08147162833167279 | 0.5816785808842997 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g160 | BPIC2013 incidents |      |      | 0.30624893087124405 | 0.9788219722038385 | 0.06115965051628272 | 0.4389900490093556 |      |      |      | 0.06115965051630268 | 0.985440105890139 | 0.23730113534180172 | 0.06115965051628276 | 0.5961080222398729 | 0.04633306857294149 |      | 0.6382547015852599 | 0.5653958167858089 | 0.9556585043017869 |      | 0.09104196373138963 | 0.08147162833167279 | 0.5816785808842997 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g161 | BPIC2013 incidents |      |      | 0.30624893087124405 | 0.9788219722038385 | 0.06115965051628272 | 0.4389900490093556 |      |      |      | 0.06115965051630268 | 0.985440105890139 | 0.23730113534180172 | 0.06115965051628276 | 0.5961080222398729 | 0.04633306857294149 |      | 0.6382547015852599 | 0.5653958167858089 | 0.9556585043017869 |      | 0.09104196373138963 | 0.08147162833167279 | 0.5816785808842997 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g162 | BPIC2013 incidents |      |      | 0.30624893087124405 | 0.9788219722038385 | 0.06115965051628272 | 0.4389900490093556 |      |      |      | 0.06115965051630268 | 0.985440105890139 | 0.23730113534180172 | 0.06115965051628276 | 0.5961080222398729 | 0.04633306857294149 |      | 0.6382547015852599 | 0.5653958167858089 | 0.9556585043017869 |      | 0.09104196373138963 | 0.08147162833167279 | 0.5816785808842997 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g163 | BPIC2013 incidents |      |      | 0.30624893087124405 | 0.9788219722038385 | 0.06115965051628272 | 0.4389900490093556 |      |      |      | 0.06115965051630268 | 0.985440105890139 | 0.23730113534180172 | 0.06115965051628276 | 0.5961080222398729 | 0.04633306857294149 |      | 0.6382547015852599 | 0.5653958167858089 | 0.9556585043017869 |      | 0.09104196373138963 | 0.08147162833167279 | 0.5816785808842997 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g164 | BPIC2013 incidents |      |      | 0.30624893087124405 | 0.9788219722038385 | 0.06115965051628272 | 0.4389900490093556 |      |      |      | 0.06115965051630268 | 0.985440105890139 | 0.23730113534180172 | 0.06115965051628276 | 0.5961080222398729 | 0.04633306857294149 |      | 0.6382547015852599 | 0.5653958167858089 | 0.9556585043017869 |      | 0.09104196373138963 | 0.08147162833167279 | 0.5816785808842997 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g165 | BPIC2013 incidents |      |      | 0.30624893087124405 | 0.9788219722038385 | 0.06115965051628272 | 0.4389900490093556 |      |      |      | 0.06115965051630268 | 0.985440105890139 | 0.23730113534180172 | 0.06115965051628276 | 0.5961080222398729 | 0.04633306857294149 |      | 0.6382547015852599 | 0.5653958167858089 | 0.9556585043017869 |      | 0.09104196373138963 | 0.08147162833167279 | 0.5816785808842997 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g166 | BPIC2013 incidents |      |      | 0.30624893087124405 | 0.9788219722038385 | 0.06115965051628272 | 0.4389900490093556 |      |      |      | 0.06115965051630268 | 0.985440105890139 | 0.23730113534180172 | 0.06115965051628276 | 0.5961080222398729 | 0.04633306857294149 |      | 0.6382547015852599 | 0.5653958167858089 | 0.9556585043017869 |      | 0.09104196373138963 | 0.08147162833167279 | 0.5816785808842997 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g167 | BPIC2013 incidents |      |      | 0.30624893087124405 | 0.9788219722038385 | 0.06115965051628272 | 0.4389900490093556 |      |      |      | 0.06115965051630268 | 0.985440105890139 | 0.23730113534180172 | 0.06115965051628276 | 0.5961080222398729 | 0.04633306857294149 |      | 0.6382547015852599 | 0.5653958167858089 | 0.9556585043017869 |      | 0.09104196373138963 | 0.08147162833167279 | 0.5816785808842997 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g168 | BPIC2013 incidents |      |      | 0.2597629617442965 | 0.9695565850430179 | 0.03958167858088424 | 0.34668007643557686 |      |      |      | 0.03958167858090145 | 0.9774983454665784 | 0.21423181372247874 | 0.0395816785808843 | 0.5632777336510458 | 0.019989409584326184 |      | 0.6663384692154198 | 0.5242255758538522 | 0.9364659166115156 |      | 0.06770458646842724 | 0.06012393430015646 | 0.5438178448504104 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g169 | BPIC2013 incidents |      |      | 0.28342552487073713 | 0.970880211780278 | 0.04368546465448761 | 0.33458377465256833 |      |      |      | 0.04368546465450629 | 0.9781601588352085 | 0.21717103486153486 | 0.043685464654487687 | 0.5732062483452476 | 0.024622716441620333 |      | 0.6646700312868961 | 0.5317712470214456 | 0.9391131700860358 |      | 0.0735352761054463 | 0.06288546746598207 | 0.5534815991527667 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g170 | BPIC2013 incidents |      |      | 0.28342552487073713 | 0.970880211780278 | 0.04368546465448761 | 0.33458377465256833 |      |      |      | 0.04368546465450629 | 0.9781601588352085 | 0.21717103486153486 | 0.043685464654487687 | 0.5732062483452476 | 0.024622716441620333 |      | 0.6646700312868961 | 0.5317712470214456 | 0.9391131700860358 |      | 0.0735352761054463 | 0.06288546746598207 | 0.5534815991527667 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g171 | BPIC2013 incidents |      |      | 0.28342552487073713 | 0.970880211780278 | 0.04368546465448761 | 0.33458377465256833 |      |      |      | 0.04368546465450629 | 0.9781601588352085 | 0.21717103486153486 | 0.043685464654487687 | 0.5732062483452476 | 0.024622716441620333 |      | 0.6646700312868961 | 0.5317712470214456 | 0.9391131700860358 |      | 0.0735352761054463 | 0.06288546746598207 | 0.5534815991527667 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g172 | BPIC2013 incidents |      |      | 0.28342552487073713 | 0.970880211780278 | 0.04368546465448761 | 0.33458377465256833 |      |      |      | 0.04368546465450629 | 0.9781601588352085 | 0.21717103486153486 | 0.043685464654487687 | 0.5732062483452476 | 0.024622716441620333 |      | 0.6646700312868961 | 0.5317712470214456 | 0.9391131700860358 |      | 0.0735352761054463 | 0.06288546746598207 | 0.5534815991527667 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g173 | BPIC2013 incidents |      |      | 0.28342552487073713 | 0.970880211780278 | 0.04368546465448761 | 0.33458377465256833 |      |      |      | 0.04368546465450629 | 0.9781601588352085 | 0.21717103486153486 | 0.043685464654487687 | 0.5732062483452476 | 0.024622716441620333 |      | 0.6646700312868961 | 0.5317712470214456 | 0.9391131700860358 |      | 0.0735352761054463 | 0.06288546746598207 | 0.5534815991527667 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g174 | BPIC2013 incidents |      |      | 0.28342552487073713 | 0.970880211780278 | 0.04368546465448761 | 0.33458377465256833 |      |      |      | 0.04368546465450629 | 0.9781601588352085 | 0.21717103486153486 | 0.043685464654487687 | 0.5732062483452476 | 0.024622716441620333 |      | 0.6646700312868961 | 0.5317712470214456 | 0.9391131700860358 |      | 0.0735352761054463 | 0.06288546746598207 | 0.5534815991527667 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g175 | BPIC2013 incidents |      |      | 0.3139600322840104 | 0.972203838517538 | 0.04474450622186913 | 0.3412420065036434 |      |      |      | 0.044744506221887304 | 0.9788219722038385 | 0.25209269637579435 | 0.04474450622186921 | 0.5602329891448239 | 0.024357956049774955 |      | 0.6537230324270065 | 0.515356102727032 | 0.9417604235605559 |      | 0.0754513301851821 | 0.06295228850800197 | 0.5398464389727297 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g176 | BPIC2013 incidents |      |      | 0.3139600322840104 | 0.972203838517538 | 0.04474450622186913 | 0.3412420065036434 |      |      |      | 0.044744506221887304 | 0.9788219722038385 | 0.25209269637579435 | 0.04474450622186921 | 0.5602329891448239 | 0.024357956049774955 |      | 0.6537230324270065 | 0.515356102727032 | 0.9417604235605559 |      | 0.0754513301851821 | 0.06295228850800197 | 0.5398464389727297 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g177 | BPIC2013 incidents |      |      | 0.3139600322840104 | 0.972203838517538 | 0.04474450622186913 | 0.3412420065036434 |      |      |      | 0.044744506221887304 | 0.9788219722038385 | 0.25209269637579435 | 0.04474450622186921 | 0.5602329891448239 | 0.024357956049774955 |      | 0.6537230324270065 | 0.515356102727032 | 0.9417604235605559 |      | 0.0754513301851821 | 0.06295228850800197 | 0.5398464389727297 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g178 | BPIC2013 incidents |      |      | 0.3139600322840104 | 0.972203838517538 | 0.04474450622186913 | 0.3412420065036434 |      |      |      | 0.044744506221887304 | 0.9788219722038385 | 0.25209269637579435 | 0.04474450622186921 | 0.5602329891448239 | 0.024357956049774955 |      | 0.6537230324270065 | 0.515356102727032 | 0.9417604235605559 |      | 0.0754513301851821 | 0.06295228850800197 | 0.5398464389727297 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g179 | BPIC2013 incidents |      |      | 0.3139600322840104 | 0.972203838517538 | 0.04474450622186913 | 0.3412420065036434 |      |      |      | 0.044744506221887304 | 0.9788219722038385 | 0.25209269637579435 | 0.04474450622186921 | 0.5602329891448239 | 0.024357956049774955 |      | 0.6537230324270065 | 0.515356102727032 | 0.9417604235605559 |      | 0.0754513301851821 | 0.06295228850800197 | 0.5398464389727297 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g180 | BPIC2013 incidents |      |      | 0.3139600322840104 | 0.972203838517538 | 0.04474450622186913 | 0.3412420065036434 |      |      |      | 0.044744506221887304 | 0.9788219722038385 | 0.25209269637579435 | 0.04474450622186921 | 0.5602329891448239 | 0.024357956049774955 |      | 0.6537230324270065 | 0.515356102727032 | 0.9417604235605559 |      | 0.0754513301851821 | 0.06295228850800197 | 0.5398464389727297 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g181 | BPIC2013 incidents |      |      | 0.3139600322840104 | 0.972203838517538 | 0.04474450622186913 | 0.3412420065036434 |      |      |      | 0.044744506221887304 | 0.9788219722038385 | 0.25209269637579435 | 0.04474450622186921 | 0.5602329891448239 | 0.024357956049774955 |      | 0.6537230324270065 | 0.515356102727032 | 0.9417604235605559 |      | 0.0754513301851821 | 0.06295228850800197 | 0.5398464389727297 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g182 | BPIC2013 incidents |      |      | 0.3139600322840104 | 0.972203838517538 | 0.04474450622186913 | 0.3412420065036434 |      |      |      | 0.044744506221887304 | 0.9788219722038385 | 0.25209269637579435 | 0.04474450622186921 | 0.5602329891448239 | 0.024357956049774955 |      | 0.6537230324270065 | 0.515356102727032 | 0.9417604235605559 |      | 0.0754513301851821 | 0.06295228850800197 | 0.5398464389727297 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g183 | BPIC2013 incidents |      |      | 0.3139600322840104 | 0.972203838517538 | 0.04474450622186913 | 0.3412420065036434 |      |      |      | 0.044744506221887304 | 0.9788219722038385 | 0.25209269637579435 | 0.04474450622186921 | 0.5602329891448239 | 0.024357956049774955 |      | 0.6537230324270065 | 0.515356102727032 | 0.9417604235605559 |      | 0.0754513301851821 | 0.06295228850800197 | 0.5398464389727297 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g184 | BPIC2013 incidents |      |      | 0.3139600322840104 | 0.972203838517538 | 0.04474450622186913 | 0.3412420065036434 |      |      |      | 0.044744506221887304 | 0.9788219722038385 | 0.25209269637579435 | 0.04474450622186921 | 0.5602329891448239 | 0.024357956049774955 |      | 0.6537230324270065 | 0.515356102727032 | 0.9417604235605559 |      | 0.0754513301851821 | 0.06295228850800197 | 0.5398464389727297 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g185 | BPIC2013 incidents |      |      | 0.3139600322840104 | 0.972203838517538 | 0.04474450622186913 | 0.3412420065036434 |      |      |      | 0.044744506221887304 | 0.9788219722038385 | 0.25209269637579435 | 0.04474450622186921 | 0.5602329891448239 | 0.024357956049774955 |      | 0.6537230324270065 | 0.515356102727032 | 0.9417604235605559 |      | 0.0754513301851821 | 0.06295228850800197 | 0.5398464389727297 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g186 | BPIC2013 incidents |      |      | 0.3139600322840104 | 0.972203838517538 | 0.04474450622186913 | 0.3412420065036434 |      |      |      | 0.044744506221887304 | 0.9788219722038385 | 0.25209269637579435 | 0.04474450622186921 | 0.5602329891448239 | 0.024357956049774955 |      | 0.6537230324270065 | 0.515356102727032 | 0.9417604235605559 |      | 0.0754513301851821 | 0.06295228850800197 | 0.5398464389727297 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g187 | BPIC2013 incidents |      |      | 0.3139600322840104 | 0.972203838517538 | 0.04474450622186913 | 0.3412420065036434 |      |      |      | 0.044744506221887304 | 0.9788219722038385 | 0.25209269637579435 | 0.04474450622186921 | 0.5602329891448239 | 0.024357956049774955 |      | 0.6537230324270065 | 0.515356102727032 | 0.9417604235605559 |      | 0.0754513301851821 | 0.06295228850800197 | 0.5398464389727297 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g188 | BPIC2013 incidents |      |      | 0.26163826614470614 | 0.972203838517538 | 0.04540640720148255 | 0.3361966805239051 |      |      |      | 0.04540640720150069 | 0.9788219722038385 | 0.20894226973120886 | 0.04540640720148266 | 0.5708234048186391 | 0.023828435266084195 |      | 0.6541752280849034 | 0.5262112787926926 | 0.9417604235605559 |      | 0.07695696950307064 | 0.06394091180197742 | 0.5472597299444003 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g189 | BPIC2013 incidents |      |      | 0.26163826614470614 | 0.972203838517538 | 0.04540640720148255 | 0.3361966805239051 |      |      |      | 0.04540640720150069 | 0.9788219722038385 | 0.20894226973120886 | 0.04540640720148266 | 0.5708234048186391 | 0.023828435266084195 |      | 0.6541752280849034 | 0.5262112787926926 | 0.9417604235605559 |      | 0.07695696950307064 | 0.06394091180197742 | 0.5472597299444003 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g190 | BPIC2013 incidents |      |      | 0.26163826614470614 | 0.972203838517538 | 0.04540640720148255 | 0.3361966805239051 |      |      |      | 0.04540640720150069 | 0.9788219722038385 | 0.20894226973120886 | 0.04540640720148266 | 0.5708234048186391 | 0.023828435266084195 |      | 0.6541752280849034 | 0.5262112787926926 | 0.9417604235605559 |      | 0.07695696950307064 | 0.06394091180197742 | 0.5472597299444003 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g191 | BPIC2013 incidents |      |      | 0.26163826614470614 | 0.972203838517538 | 0.04540640720148255 | 0.3361966805239051 |      |      |      | 0.04540640720150069 | 0.9788219722038385 | 0.20894226973120886 | 0.04540640720148266 | 0.5708234048186391 | 0.023828435266084195 |      | 0.6541752280849034 | 0.5262112787926926 | 0.9417604235605559 |      | 0.07695696950307064 | 0.06394091180197742 | 0.5472597299444003 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g192 | BPIC2013 incidents |      |      | 0.28342552487073713 | 0.970880211780278 | 0.04368546465448761 | 0.33458377465256833 |      |      |      | 0.04368546465450629 | 0.9781601588352085 | 0.21717103486153486 | 0.043685464654487687 | 0.5732062483452476 | 0.024622716441620333 |      | 0.6646700312868961 | 0.5317712470214456 | 0.9391131700860358 |      | 0.0735352761054463 | 0.05926511781562867 | 0.5534815991527667 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g193 | BPIC2013 incidents |      |      | 0.28342552487073713 | 0.970880211780278 | 0.04368546465448761 | 0.33458377465256833 |      |      |      | 0.04368546465450629 | 0.9781601588352085 | 0.21717103486153486 | 0.043685464654487687 | 0.5732062483452476 | 0.024622716441620333 |      | 0.6646700312868961 | 0.5317712470214456 | 0.9391131700860358 |      | 0.07695696950307064 | 0.06394091180197742 | 0.5534815991527667 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g194 | BPIC2013 incidents |      |      | 0.26163826614470614 | 0.972203838517538 | 0.04540640720148255 | 0.3361966805239051 |      |      |      | 0.04540640720150069 | 0.9788219722038385 | 0.20894226973120886 | 0.04540640720148266 | 0.5708234048186391 | 0.023828435266084195 |      | 0.6541752280849034 | 0.5262112787926926 | 0.9417604235605559 |      | 0.07695696950307064 | 0.06394091180197742 | 0.5472597299444003 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g195 | BPIC2013 incidents |      |      | 0.26163826614470614 | 0.972203838517538 | 0.04540640720148255 | 0.3361966805239051 |      |      |      | 0.04540640720150069 | 0.9788219722038385 | 0.20894226973120886 | 0.04540640720148266 | 0.5708234048186391 | 0.023828435266084195 |      | 0.6541752280849034 | 0.5262112787926926 | 0.9417604235605559 |      | 0.07695696950307064 | 0.06394091180197742 | 0.5472597299444003 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g196 | BPIC2013 incidents |      |      | 0.26163826614470614 | 0.972203838517538 | 0.04540640720148255 | 0.3361966805239051 |      |      |      | 0.04540640720150069 | 0.9788219722038385 | 0.20894226973120886 | 0.04540640720148266 | 0.5708234048186391 | 0.023828435266084195 |      | 0.6541752280849034 | 0.5262112787926926 | 0.9417604235605559 |      | 0.07695696950307064 | 0.06394091180197742 | 0.5472597299444003 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g197 | BPIC2013 incidents |      |      | 0.26163826614470614 | 0.972203838517538 | 0.04540640720148255 | 0.3361966805239051 |      |      |      | 0.04540640720150069 | 0.9788219722038385 | 0.20894226973120886 | 0.04540640720148266 | 0.5708234048186391 | 0.023828435266084195 |      | 0.6541752280849034 | 0.5262112787926926 | 0.9417604235605559 |      | 0.07695696950307064 | 0.06394091180197742 | 0.5472597299444003 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g198 | BPIC2013 incidents |      |      | 0.26163826614470614 | 0.972203838517538 | 0.04540640720148255 | 0.3361966805239051 |      |      |      | 0.04540640720150069 | 0.9788219722038385 | 0.20894226973120886 | 0.04540640720148266 | 0.5708234048186391 | 0.023828435266084195 |      | 0.6541752280849034 | 0.5262112787926926 | 0.9417604235605559 |      | 0.07695696950307064 | 0.06394091180197742 | 0.5472597299444003 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g199 | BPIC2013 incidents |      |      | 0.26163826614470614 | 0.972203838517538 | 0.04540640720148255 | 0.3361966805239051 |      |      |      | 0.04540640720150069 | 0.9788219722038385 | 0.20894226973120886 | 0.04540640720148266 | 0.5708234048186391 | 0.023828435266084195 |      | 0.6541752280849034 | 0.5262112787926926 | 0.9417604235605559 |      | 0.07695696950307064 | 0.06394091180197742 | 0.5472597299444003 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g200 | BPIC2013 incidents |      |      | 0.26163826614470614 | 0.972203838517538 | 0.04540640720148255 | 0.3361966805239051 |      |      |      | 0.04540640720150069 | 0.9788219722038385 | 0.20894226973120886 | 0.04540640720148266 | 0.5708234048186391 | 0.023828435266084195 |      | 0.6541752280849034 | 0.5262112787926926 | 0.9417604235605559 |      | 0.07695696950307064 | 0.06394091180197742 | 0.5472597299444003 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g201 | BPIC2013 incidents |      |      | 0.26163826614470614 | 0.972203838517538 | 0.04540640720148255 | 0.3361966805239051 |      |      |      | 0.04540640720150069 | 0.9788219722038385 | 0.20894226973120886 | 0.04540640720148266 | 0.5708234048186391 | 0.023828435266084195 |      | 0.6541752280849034 | 0.5262112787926926 | 0.9417604235605559 |      | 0.07695696950307064 | 0.06394091180197742 | 0.5472597299444003 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
setm-s2ts20210628-042344 | setm-s2ts20210628-042344-g202 | BPIC2013 incidents |      |      | 0.26163826614470614 | 0.972203838517538 | 0.04540640720148255 | 0.3361966805239051 |      |      |      | 0.04540640720150069 | 0.9788219722038385 | 0.20894226973120886 | 0.04540640720148266 | 0.5708234048186391 | 0.023828435266084195 |      | 0.6541752280849034 | 0.5262112787926926 | 0.9417604235605559 |      | 0.07695696950307064 | 0.06394091180197742 | 0.5472597299444003 | mrun_BPIC2013_incidents_setm-s2ts20210628-042344_20210628-042942.xml | cl4n018.ib0.hpc.qut.edu.au | 
