Artifact Creator | Model Run | Log | TRACE_RATIO_GOWER_2 | EVENT_RATIO_GOWER | LOG_EVENT_COUNT | ALPHA_PRECISION_UNRESTRICTED_1_PCT | ENTROPIC_RELEVANCE_ZERO_ORDER | ENTROPY_PRECISION | ENTROPY_PRECISION_TRACEWISE | LOG_TRACE_COUNT | EARTH_MOVERS_LIGHT_COVERAGE | STRUCTURAL_SIMPLICITY_STOCHASTIC | MODEL_EDGE_COUNT | TRACE_RATIO_GOWER_3 | ALPHA_PRECISION_UNRESTRICTED_ZERO | STRUCTURAL_SIMPLICITY_ENTITY_COUNT | TRACE_GENERALIZATION_FLOOR_1 | TRACE_GENERALIZATION_FLOOR_5 | ENTROPIC_RELEVANCE_UNIFORM | TRACE_GENERALIZATION_FLOOR_10 | TRACE_PROBMASS_OVERLAP | TRACE_RATIO_GOWER_4 | ENTROPY_FITNESS_TRACEPROJECT | ENTROPIC_RELEVANCE_RESTRICTED_ZO | ENTROPY_PRECISION_TRACEPROJECT | EARTH_MOVERS_TRACEWISE | TRACE_OVERLAP_RATIO | STRUCTURAL_SIMPLICITY_EDGE_COUNT | TRACE_GENERALIZATION_DIFF_UNIQ | ENTROPY_RECALL | ALPHA_PRECISION_RESTRICTED_1_PCT | ENTROPY_FITNESS_TRACEWISE | MODEL_STRUCTURAL_STOCHASTIC_COMPLEXITY | MODEL_ENTITY_COUNT | Run file | Machine | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g453 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.425977501226724 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.194912993729623 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.251874775993754 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g454 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.343304230344665 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.062918406351165 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.1791309971900725 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g455 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.396944867346299 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.129095175914711 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.222780137271339 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g456 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.352549849056977 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.091365584399812 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.184293584593373 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g457 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.4184131161152065 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.14881796743701 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.245400721772374 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g458 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.39649070194124 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.130483092930556 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.230397323348244 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g459 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.352549849056977 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.091365584399812 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.184293584593373 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g460 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.425977501226724 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.194912993729623 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.251874775993754 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g461 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.360898184586028 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.092763862201238 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.1937703378623565 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g462 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.3958500491662 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.154691650768636 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.223836917549672 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g463 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.380335665835108 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.150127892219007 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.212705942430964 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g464 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.391687183358947 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.109460150869232 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.21802907992552 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g465 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.370974440770327 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.107536595929524 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.204119854315568 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g466 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.392507868809438 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.142431993077405 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.224306291963496 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g467 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.3899472743595265 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.128635487193927 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.2144540422806775 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g468 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.456572289088457 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.219827703356845 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.277761102654953 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g469 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.379780725901279 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.106567795920322 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.211564761735049 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g470 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.380335665835108 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.150127892219007 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.212705942430964 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g471 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.360898184586028 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.092763862201238 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.1937703378623565 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g472 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.428531954482443 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.181089385437954 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.252837865263423 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g473 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.352549849056977 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.091365584399812 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.184293584593373 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g474 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.453779622301407 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.178979873142199 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.280717201787485 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g475 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.380335665835108 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.150127892219007 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.212705942430964 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g476 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.43416171351422 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.163551192886662 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.260326195351023 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g477 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.388917931416199 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.111007649966565 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.221778116006946 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g478 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.3958500491662 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.154691650768636 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.223836917549672 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g479 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.418913303997039 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.141034793806237 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.248369381017697 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g480 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.384179944196548 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.111760423804715 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.21829756007756 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g481 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.388917931416199 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.111007649966565 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.221778116006946 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g482 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.362875321829179 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.132033432391209 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.196610638895202 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g483 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.432727308190777 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.1883008315849075 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.259985708208329 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g484 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.432727308190777 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.1883008315849075 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.259985708208329 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g485 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.322916586433515 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.098707696812238 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.1561786595153425 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g486 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.3878566979543665 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.13578097565776 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.216162865400473 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g487 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.3958500491662 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.154691650768636 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.223836917549672 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g488 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.398825713618951 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.136244820884931 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.227623422910717 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g489 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.396984240833607 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.141925726980795 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.227231141568928 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g490 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.352549849056977 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.091365584399812 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.184293584593373 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g491 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.431423775632636 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.195250637129915 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.256755975584497 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
setm-s2ts20230221-043003 | setm-s2ts20230221-043003-g492 | BPIC2013 closed | 0.4002742645415724 | 0.706676190649528 |      | 0.0 | 6.432727308190777 |      | 0.7394613659829862 |      |      | 0.7267759562841529 |      | 0.35618971677050637 | 0.948 | 0.8961748633879781 |      | 0.8453261600537996 | 7.1883008315849075 |      |      | 0.31637145244136394 | 0.7983110644503766 | 6.259985708208329 | 0.9416958228502578 | 0.7414028244788169 | 0.7414028244788164 | 0.8797814207650273 | 0.707778076664425 |      | 0.0 | 0.6968572767266374 | 50.0 |      | mrun_BPIC2013_closed_setm-s2ts20230221-043003_20230221-043036.xml | cl4n024 | 
